# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=    0.000   89.622
# file :: ./data/iera20c_t2m_0-360E_0-90N_n.dat
# description :: ERA-20C T2m 0-360E 0-90N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=    0.000   89.622
# comment :: 
# history ::  2019-03-22 22:07:10 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_0-90N_n.dat\n 2019-03-22 22:07:09 dat2nc ./data/iera20c_t2m_0-360E_0-90N_n.dat i ERA-20C_T2m_0-360E_0-90N ./data/iera20c_t2m_0-360E_0-90N_n.nc n 2019-03-22 22:07:07 bin/get_index ERA-20C/era20c_t2m.nc 0 360 0 90 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_0-90N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1921.8334 -0.185211    
 1921.9166 -0.102692    
 1922.0000 -0.220551    
 1922.0834 -0.225250    
 1922.1666  0.267334E-01
 1922.2500  0.393921    
 1922.3334  0.130219    
 1922.4166  0.446472E-01
 1922.5000 -0.633850E-01
 1922.5834 -0.135040    
 1922.6666 -0.366730    
 1922.7500 -0.103516    
 1922.8334 -0.240936    
 1922.9166 -0.227295    
 1923.0000 -0.172943    
 1923.0834 -0.157471    
 1923.1666 -0.100739    
 1923.2500 -0.149506    
 1923.3334 -0.954590E-01
 1923.4166  0.293274E-01
 1923.5000 -0.239105    
 1923.5834 -0.277069    
 1923.6666 -0.217133    
 1923.7500 -0.563354E-01
 1923.8334  0.116180    
 1923.9166 -0.894775E-01
 1924.0000 -0.735474E-01
 1924.0834 -0.351563    
 1924.1666  0.407349    
 1924.2500  0.125305    
 1924.3334 -0.241699E-01
 1924.4166  0.184326E-01
 1924.5000 -0.947876E-01
 1924.5834 -0.128479E-01
 1924.6666 -0.266113E-01
 1924.7500 -0.222839    
 1924.8334 -0.282288E-01
 1924.9166 -0.324799    
 1925.0000 -0.304962    
 1925.0834 -0.335663    
 1925.1666  0.759583E-01
 1925.2500 -0.113098    
 1925.3334 -0.186981    
 1925.4166 -0.196655    
 1925.5000 -0.693054E-01
 1925.5834 -0.504456E-01
 1925.6666 -0.102234    
 1925.7500  0.119171    
 1925.8334  0.133179    
 1925.9166  0.372314E-02
 1926.0000  0.319763    
 1926.0834  0.891418E-01
 1926.1666  0.475861    
 1926.2500  0.281799    
 1926.3334 -0.503540E-01
 1926.4166 -0.791626E-01
 1926.5000  0.321960E-01
 1926.5834 -0.705566E-01
 1926.6666 -0.851440E-02
 1926.7500 -0.806274E-01
 1926.8334 -0.179718    
 1926.9166 -0.368500    
 1927.0000 -0.552643    
 1927.0834 -0.192261    
 1927.1666 -0.481049    
 1927.2500 -0.287598    
 1927.3334  0.563354E-01
 1927.4166 -0.176697E-01
 1927.5000  0.415955E-01
 1927.5834  0.723572E-01
 1927.6666  0.137482    
 1927.7500  0.207184    
 1927.8334  0.140076    
 1927.9166 -0.115387    
 1928.0000  0.129150    
 1928.0834  0.129395E-01
 1928.1666 -0.133667    
 1928.2500 -0.198059E-01
 1928.3334  0.107819    
 1928.4166 -0.492554E-01
 1928.5000 -0.310974E-01
 1928.5834  0.431519E-01
 1928.6666 -0.672302E-01
 1928.7500 -0.201233    
 1928.8334 -0.172211    
 1928.9166 -0.177185    
 1929.0000 -0.332855    
 1929.0834 -0.706757    
 1929.1666 -0.206665    
 1929.2500 -0.155182    
 1929.3334 -0.139069    
 1929.4166 -0.157959    
 1929.5000 -0.234589    
 1929.5834 -0.152863    
 1929.6666 -0.245911    
 1929.7500 -0.206635    
 1929.8334 -0.211426    
 1929.9166 -0.679382    
 1930.0000  0.462646E-01
 1930.0834 -0.177551    
 1930.1666  0.257141    
 1930.2500  0.163513    
 1930.3334  0.970459E-01
 1930.4166  0.454712E-02
 1930.5000  0.148590    
 1930.5834  0.636597E-01
 1930.6666  0.197754E-01
 1930.7500  0.146881    
 1930.8334  0.297882    
 1930.9166  0.285706    
 1931.0000  0.217743    
 1931.0834  0.833435E-01
 1931.1666  0.702515E-01
 1931.2500  0.375793    
 1931.3334  0.286743    
 1931.4166  0.251923    
 1931.5000  0.146118    
 1931.5834  0.183533    
 1931.6666  0.284668    
 1931.7500  0.207062    
 1931.8334  0.181488    
 1931.9166 -0.715027E-01
 1932.0000  0.188141    
 1932.0834 -0.135498E-01
 1932.1666 -0.173950E-02
 1932.2500  0.136597    
 1932.3334  0.683289E-01
 1932.4166  0.656433E-01
 1932.5000 -0.125610    
 1932.5834 -0.490417E-01
