# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   86.484   87.891, lat=   26.615   28.015
# file :: ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat
# description :: ERA-20C T2m 86.881243-86.967217E 27.974629-28.021225N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   86.484   87.891, lat=   26.615   28.015
# comment :: 
# history ::  2019-03-22 22:25:11 ./bin/plotdat anomal ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat\n 2019-03-22 22:25:10 dat2nc ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat i ERA-20C_T2m_86.881243-86.967217E_27.974629-28.021225N ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.nc n 2019-03-22 22:25:10 bin/get_index ERA-20C/era20c_t2m.nc 86.881243 86.967217 27.974629 28.021225 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1923.5000 -0.471130    
 1923.5834 -0.935974E-01
 1923.6666 -0.160431    
 1923.7500 -0.110199    
 1923.8334 -0.191650    
 1923.9166 -0.191193    
 1924.0000  0.859894    
 1924.0834   1.50613    
 1924.1666   2.35501    
 1924.2500  -1.74475    
 1924.3334   2.18570    
 1924.4166  0.343323    
 1924.5000  0.274475    
 1924.5834 -0.160614    
 1924.6666 -0.245331    
 1924.7500  0.175507    
 1924.8334 -0.418549    
 1924.9166  0.141205    
 1925.0000  0.268677    
 1925.0834 -0.489166    
 1925.1666  0.149933    
 1925.2500  0.499969    
 1925.3334  -1.23752    
 1925.4166  -1.09286    
 1925.5000 -0.466217    
 1925.5834 -0.148926E-01
 1925.6666 -0.674927    
 1925.7500  -1.55222    
 1925.8334  -1.20355    
 1925.9166 -0.991302    
 1926.0000  0.259277    
 1926.0834   1.15744    
 1926.1666  0.374908    
 1926.2500  -1.47574    
 1926.3334  -3.14380    
 1926.4166 -0.593079    
 1926.5000 -0.115021    
 1926.5834 -0.982971E-01
 1926.6666 -0.676514    
 1926.7500  0.163086    
 1926.8334 -0.813263    
 1926.9166  0.267700    
 1927.0000  -2.85281    
 1927.0834  -4.66406    
 1927.1666  -3.06659    
 1927.2500  -2.87943    
 1927.3334 -0.983795    
 1927.4166 -0.893768    
 1927.5000 -0.180634    
 1927.5834  0.177399    
 1927.6666 -0.605713    
 1927.7500 -0.515137E-01
 1927.8334  0.321930    
 1927.9166   1.31360    
 1928.0000   2.08490    
 1928.0834 -0.204742    
 1928.1666  0.261810    
 1928.2500 -0.913849    
 1928.3334  -1.62061    
 1928.4166 -0.613556    
 1928.5000 -0.159332    
 1928.5834  0.214844E-01
 1928.6666 -0.277405E-01
 1928.7500  -1.21841    
 1928.8334 -0.878143    
 1928.9166  0.790619    
 1929.0000  -1.97122    
 1929.0834  -1.95596    
 1929.1666  0.213623    
 1929.2500  -1.95404    
 1929.3334 -0.824707    
 1929.4166 -0.792358    
 1929.5000  0.238190    
 1929.5834 -0.216705    
 1929.6666 -0.145416    
 1929.7500 -0.430115    
 1929.8334 -0.807159    
 1929.9166  -2.50681    
 1930.0000 -0.417206    
 1930.0834 -0.100952    
 1930.1666 -0.930267    
 1930.2500 -0.139130    
 1930.3334 -0.737915    
 1930.4166 -0.838470    
 1930.5000  0.363464    
 1930.5834 -0.185516    
 1930.6666 -0.550537    
 1930.7500 -0.977692    
 1930.8334  0.186859    
 1930.9166  0.399017    
 1931.0000   1.89728    
 1931.0834   1.59836    
 1931.1666 -0.475372    
 1931.2500  0.367462    
 1931.3334   1.44479    
 1931.4166   3.24393    
 1931.5000 -0.802612    
 1931.5834  0.456604    
 1931.6666  0.372772    
 1931.7500  0.413391    
 1931.8334 -0.939056    
 1931.9166   1.61279    
 1932.0000   1.12308    
 1932.0834  -1.51944    
 1932.1666  0.544525    
 1932.2500 -0.269226    
 1932.3334  0.839386    
 1932.4166 -0.669373    
 1932.5000 -0.408417    
 1932.5834 -0.139801    
 1932.6666  0.442871    
 1932.7500 -0.602692    
 1932.8334  0.591553    
 1932.9166  0.340393    
 1933.0000   1.63348    
 1933.0834   2.21674    
 1933.1666   1.74454    
 1933.2500  -1.11765    
 1933.3334 -0.156494    
 1933.4166 -0.715271    
 1933.5000 -0.272827    
 1933.5834 -0.634705    
 1933.6666 -0.317627    
 1933.7500  0.184021E-01
 1933.8334  0.221252    
 1933.9166  0.190918    
 1934.0000 -0.939819    
 1934.0834  -2.77237    
 1934.1666  -1.50616    
 1934.2500 -0.694336    
 1934.3334   1.74728    
 1934.4166 -0.422668    
 1934.5000  0.114166    
 1934.5834 -0.814697    
 1934.6666  0.516785    
 1934.7500 -0.821991    
 1934.8334 -0.628448    
 1934.9166  -1.27359    
 1935.0000  -1.26071    
 1935.0834   1.69055    
 1935.1666  0.531525    
 1935.2500  0.578949    
 1935.3334   1.58990    
 1935.4166  0.864624    
 1935.5000  0.601563    
 1935.5834 -0.256897    
 1935.6666 -0.100616    
 1935.7500  0.197205    
 1935.8334 -0.610443    
 1935.9166 -0.391602    
 1936.0000  -1.07800    
 1936.0834  0.340332    
 1936.1666  0.847229    
 1936.2500 -0.806641    
 1936.3334  -1.10611    
 1936.4166  -1.16946    
 1936.5000  0.204773    
 1936.5834  0.601196E-02
 1936.6666 -0.105530    
 1936.7500  -1.09201    
 1936.8334  0.276550    
 1936.9166  -1.03009    
 1937.0000 -0.736511    
 1937.0834  -1.86716    
 1937.1666 -0.612488    
 1937.2500   1.56567    
 1937.3334  -1.30151    
 1937.4166 -0.691071    
 1937.5000  0.173767    
 1937.5834  0.264313    
 1937.6666  0.181458    
 1937.7500 -0.433716    
 1937.8334  -1.19507    
 1937.9166  0.262695    
 1938.0000 -0.594177E-01
 1938.0834  -3.63635    
 1938.1666 -0.985168    
 1938.2500   1.31595    
 1938.3334  -1.55582    
 1938.4166 -0.921478    
 1938.5000 -0.570831    
 1938.5834  0.225830E-01
 1938.6666 -0.247192E-01
 1938.7500  0.184906    
 1938.8334  -1.19986    
 1938.9166   1.42239    
 1939.0000   1.15778    
 1939.0834   1.50055    
 1939.1666  -1.27197    
 1939.2500   2.23486    
 1939.3334   2.63721    
 1939.4166  0.114716    
 1939.5000  0.401886    
 1939.5834  0.183411    
 1939.6666  0.437561    
 1939.7500  0.485107    
 1939.8334 -0.491241    
 1939.9166 -0.113892    
 1940.0000 -0.943512    
 1940.0834 -0.469055    
 1940.1666  -4.36957    
 1940.2500   1.01324    
 1940.3334 -0.468719    
 1940.4166 -0.693359    
 1940.5000  0.671082    
 1940.5834  0.174683    
 1940.6666  0.521759    
 1940.7500  0.307007    
 1940.8334  0.601501E-01
 1940.9166  -1.37619    
 1941.0000  0.200775    
 1941.0834   2.81485    
 1941.1666  0.864716    
 1941.2500  0.682678E-01
 1941.3334  -2.20419    
 1941.4166 -0.370972    
 1941.5000  0.347382    
 1941.5834  0.355011    
 1941.6666 -0.141327    
 1941.7500  0.196838E-01
 1941.8334 -0.255768    
 1941.9166 -0.512390    
 1942.0000  0.538483    
 1942.0834   2.26584    
 1942.1666  0.358521    
 1942.2500  -2.90674    
 1942.3334  -2.89462    
 1942.4166 -0.595673    
 1942.5000 -0.690338    
 1942.5834 -0.375305    
 1942.6666 -0.509430    
 1942.7500 -0.462036E-01
 1942.8334 -0.201660    
 1942.9166 -0.456604    
 1943.0000  0.107483    
 1943.0834  0.352356    
 1943.1666   1.26871    
 1943.2500  -3.33514    
 1943.3334  0.187988    
 1943.4166  0.357239    
 1943.5000 -0.252838    
 1943.5834 -0.219391    
 1943.6666  0.822754E-01
 1943.7500 -0.439117    
 1943.8334   1.57544    
 1943.9166  0.343109    
 1944.0000  0.699677    
 1944.0834 -0.712585E-01
 1944.1666   1.36533    
 1944.2500  -1.17914    
 1944.3334   2.66409    
 1944.4166 -0.874481    
 1944.5000 -0.130310E-01
 1944.5834 -0.430298E-02
 1944.6666 -0.448334    
 1944.7500  0.925293    
 1944.8334  0.874329E-01
 1944.9166   1.97189    
 1945.0000   1.10059    
 1945.0834  0.288849    
