# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=  -89.622  -60.233
# file :: ./data/iera20c_t2m_0-360E_-90--60N_n.dat
# description :: ERA-20C T2m 0-360E -90--60N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=  -89.622  -60.233
# comment :: 
# history ::  2019-03-22 22:39:06 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_-90--60N_n.dat\n 2019-03-22 22:39:06 dat2nc ./data/iera20c_t2m_0-360E_-90--60N_n.dat i ERA-20C_T2m_0-360E_-90--60N ./data/iera20c_t2m_0-360E_-90--60N_n.nc n 2019-03-22 22:39:05 bin/get_index ERA-20C/era20c_t2m.nc 0 360 -90 -60 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_-90--60N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1922.5834 -0.748642    
 1922.6666  -2.55107    
 1922.7500 -0.477921    
 1922.8334  0.267670    
 1922.9166 -0.306702E-01
 1923.0000 -0.357483    
 1923.0834  0.342285    
 1923.1666  0.360107E-01
 1923.2500  -1.75111    
 1923.3334  -1.10439    
 1923.4166  -2.94484    
 1923.5000  -1.36969    
 1923.5834 -0.997742    
 1923.6666 -0.967667    
 1923.7500 -0.256424    
 1923.8334 -0.320740    
 1923.9166 -0.152344    
 1924.0000  0.851440E-02
 1924.0834 -0.281708    
 1924.1666 -0.156097    
 1924.2500 -0.903412    
 1924.3334  -1.56598    
 1924.4166  -1.09145    
 1924.5000 -0.902084    
 1924.5834  0.513748    
 1924.6666 -0.824875    
 1924.7500  -1.21152    
 1924.8334  0.741669    
 1924.9166 -0.444946    
 1925.0000 -0.238037E-01
 1925.0834 -0.279236    
 1925.1666 -0.663574    
 1925.2500  -2.23921    
 1925.3334  -1.44708    
 1925.4166 -0.343033    
 1925.5000  -1.00699    
 1925.5834  -1.08844    
 1925.6666  0.289124    
 1925.7500  -1.40672    
 1925.8334 -0.377350    
 1925.9166 -0.473267    
 1926.0000 -0.412689    
 1926.0834 -0.238434    
 1926.1666  0.480621    
 1926.2500 -0.690720    
 1926.3334 -0.563080    
 1926.4166  0.692566    
 1926.5000   1.11101    
 1926.5834  0.797852    
 1926.6666  0.288834    
 1926.7500 -0.235718    
 1926.8334 -0.687256E-01
 1926.9166  0.402527E-01
 1927.0000 -0.925903E-01
 1927.0834 -0.765137    
 1927.1666 -0.497498    
 1927.2500  -1.38051    
 1927.3334  -1.65208    
 1927.4166  -2.31244    
 1927.5000  -1.75758    
 1927.5834   1.05115    
 1927.6666  -1.43657    
 1927.7500  -1.20132    
 1927.8334  -1.02115    
 1927.9166 -0.588959    
 1928.0000 -0.611603    
 1928.0834 -0.641418    
 1928.1666 -0.567474    
 1928.2500  -1.57962    
 1928.3334 -0.826675    
 1928.4166 -0.861359E-01
 1928.5000  0.817612    
 1928.5834 -0.895844    
 1928.6666 -0.322968    
 1928.7500   1.32408    
 1928.8334  0.354675    
 1928.9166 -0.490845    
 1929.0000  0.148010    
 1929.0834  0.160583    
 1929.1666  -1.26198    
 1929.2500  -1.16711    
 1929.3334 -0.887482    
 1929.4166  -2.54263    
 1929.5000  -1.31808    
 1929.5834  -1.27155    
 1929.6666  -3.02437    
 1929.7500  -1.89642    
 1929.8334  -1.64124    
 1929.9166 -0.664948    
 1930.0000  0.823914    
 1930.0834  0.476776    
 1930.1666 -0.675476    
 1930.2500  -1.18242    
 1930.3334  -1.35487    
 1930.4166  -1.11934    
 1930.5000 -0.228882E-01
 1930.5834 -0.986542    
 1930.6666 -0.527573    
 1930.7500  0.141571    
 1930.8334 -0.938141    
 1930.9166 -0.134766    
 1931.0000  0.762024E-01
 1931.0834  0.627563    
 1931.1666 -0.788696    
 1931.2500  -1.21022    
 1931.3334  -1.15758    
 1931.4166  -1.28944    
 1931.5000   1.08031    
 1931.5834  -1.03125    
 1931.6666 -0.469879    
 1931.7500 -0.860825    
 1931.8334 -0.730835    
 1931.9166 -0.629242    
 1932.0000 -0.155884    
 1932.0834 -0.328522    
 1932.1666 -0.416199    
 1932.2500  -1.71642    
 1932.3334  -2.69919    
 1932.4166  -1.52594    
 1932.5000 -0.390884    
 1932.5834  0.438461    
 1932.6666  0.548721    
 1932.7500 -0.800125    
 1932.8334  -1.31284    
 1932.9166  -1.08115    
 1933.0000 -0.916199    
 1933.0834 -0.862030    
 1933.1666 -0.483673    
 1933.2500  -1.33922    
 1933.3334 -0.398178    
 1933.4166  -1.16245    
 1933.5000  -1.99469    
 1933.5834 -0.966751    
 1933.6666  0.428421    
